Time (sec),RPM,Coolant Temp (C),TPS (%),MAP (kPa),MAP Rate (kPa/sec),Battery Volt (V),Fuel Open Time (ms),Fuel Duty Cycle (%),Starting Compensation - Fuel (%),Coolant Temp Compensation - Fuel (%),Ignition Angle (DBTDC),Anlg #5 (C), Anlg #6,Anlg #7 (C),Digital Output #1,Digital Output #2,Digital Output #3,Digital Output #4,Digital Output #5,Digital Output #6,Digital Output #7,Digital Output #8,Digital Output #9,Digital Output #10,Open Time Clip,Charge Time Clip,Measured AFR #1,Accel Base Comp (%),
92.900,7721,81.0,0.0,54.19,-75.8,14.10,3.78,48.2,100.0,108.5,29.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
93.000,7587,81.0,0.0,57.85,55.2,14.00,4.58,58.4,100.0,108.6,31.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.3,
93.100,7683,81.0,0.0,55.30,-34.5,14.00,4.57,58.2,100.0,108.6,30.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.2,
93.201,7698,81.0,0.0,55.43,-158.6,14.00,4.73,61.2,100.0,108.6,31.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.5,
93.301,7805,81.0,0.0,62.47,386.1,14.00,4.77,61.9,100.0,108.7,31.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.7,
93.401,7804,81.0,0.0,57.85,-317.2,14.10,4.64,60.8,100.0,109.0,36.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
93.500,7887,81.0,0.0,58.40,-131.0,14.00,4.12,53.8,100.0,108.8,33.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
93.600,7874,81.0,0.0,62.88,317.2,14.00,4.88,64.2,100.0,108.8,32.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.4,
93.700,7944,81.0,0.0,56.95,-434.4,14.00,4.73,62.1,100.0,109.1,36.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
93.800,7660,81.0,0.0,61.16,20.7,14.00,4.63,59.7,100.0,108.9,34.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.1,
93.900,7621,81.0,0.0,60.74,-372.3,14.00,4.74,60.1,100.0,109.1,37.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
94.000,7650,81.0,0.0,63.85,-27.6,14.10,4.01,51.4,100.0,109.1,37.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
94.101,7887,81.0,0.0,60.33,-124.1,14.00,4.03,52.3,100.0,109.0,35.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
94.200,8007,81.0,0.0,41.58,-96.5,14.00,2.83,38.0,100.0,107.4,31.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.6,
94.300,7904,81.0,0.0,26.82,-241.3,14.00,2.95,38.6,100.0,106.6,28.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
94.400,7213,81.0,0.0,22.48,13.8,14.00,2.72,33.0,100.0,106.0,25.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
94.500,7112,81.0,0.0,18.55,103.4,14.00,1.79,21.1,100.0,105.7,23.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
94.602,7227,81.0,0.0,14.75,0.0,14.00,1.79,21.5,100.0,105.4,23.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
94.700,7123,81.0,0.0,13.79,13.8,14.00,1.96,23.3,100.0,105.3,22.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.0,
94.800,7034,81.0,0.0,15.44,-89.6,14.00,1.96,23.0,100.0,105.4,23.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.1,
94.900,6945,81.0,0.0,15.86,-68.9,14.00,1.95,22.6,100.0,105.6,23.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.1,
95.000,6834,81.0,0.0,18.00,75.8,14.00,1.96,22.3,100.0,105.7,23.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.1,
95.101,6752,81.0,0.0,15.58,34.5,14.10,1.95,22.0,100.0,105.6,22.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.1,
95.201,6545,81.0,0.0,15.17,82.7,14.00,1.94,21.2,100.0,105.4,22.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.1,
95.300,6416,81.0,0.0,13.93,82.7,14.00,1.93,20.7,100.0,105.4,20.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.1,
95.400,6224,81.0,0.0,13.38,-6.9,14.00,1.92,19.9,100.0,105.4,21.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.1,
95.500,6025,81.0,0.0,14.75,303.4,14.00,1.96,19.7,100.0,105.4,16.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.4,
95.600,5816,81.0,0.0,12.96,34.5,14.00,1.96,19.0,100.0,105.3,19.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.2,
95.700,5609,81.0,0.0,13.10,0.0,14.00,1.95,18.3,100.0,105.3,20.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.2,
95.801,5485,81.0,0.0,13.24,-110.3,14.00,1.94,17.8,100.0,105.3,21.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.2,
95.901,5430,81.0,0.0,17.17,199.9,14.00,1.93,17.3,100.0,105.5,21.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.2,
96.000,5564,81.0,0.0,37.37,-75.8,14.00,2.56,23.9,100.0,106.9,25.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,121.4,
96.102,6057,81.0,0.0,53.02,20.7,14.00,3.08,30.5,100.0,108.3,25.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.1,
96.200,6055,81.0,0.0,57.85,-193.1,14.10,3.12,31.9,100.0,108.6,31.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.3,
96.302,5801,81.0,0.0,65.64,48.3,14.00,3.21,30.7,100.0,109.2,36.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.1,
96.400,5960,81.0,0.0,67.09,82.7,14.00,3.30,33.3,100.0,109.5,36.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.1,
96.500,5809,81.0,0.0,52.19,-6.9,14.00,2.61,25.8,100.0,108.5,24.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
96.600,5841,81.0,0.0,41.99,275.8,14.00,2.16,21.2,100.0,107.7,24.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.3,
96.701,5644,81.0,0.0,33.16,-41.4,14.00,2.43,22.9,100.0,107.0,25.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.1,
96.800,5456,81.0,0.0,28.61,-275.8,14.00,2.20,20.3,100.0,106.6,25.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
96.900,5424,81.0,0.0,31.85,117.2,14.00,2.40,21.2,100.0,106.8,25.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
97.000,5658,81.0,0.0,30.47,-48.3,14.00,2.40,22.7,100.0,106.6,25.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
97.099,5412,81.0,0.0,33.16,96.5,14.00,2.61,23.7,100.0,106.8,25.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.0,
97.202,5617,81.0,0.0,39.71,103.4,14.00,2.45,22.9,100.0,107.3,24.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.3,
97.300,6100,81.0,0.0,51.92,75.8,14.00,2.97,29.7,100.0,108.1,25.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.3,
97.400,5723,81.0,0.0,60.88,62.1,14.00,2.95,28.1,100.0,108.8,30.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.3,
97.500,5987,81.0,0.0,63.71,-475.7,14.00,3.40,33.1,100.0,109.1,36.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
97.599,6279,81.0,0.0,69.15,-20.7,14.00,3.60,36.9,100.0,109.5,36.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.6,
97.701,6252,81.0,0.0,71.57,144.8,14.00,3.88,40.9,100.0,109.6,36.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.6,
97.799,6464,81.0,0.0,72.67,420.6,14.00,3.54,38.5,100.0,109.8,37.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.9,
97.899,6862,81.0,0.0,56.40,-455.1,14.00,3.45,39.1,100.0,108.6,36.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
97.999,6591,81.0,0.0,52.61,344.7,14.00,2.60,29.2,100.0,108.4,30.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.6,
98.099,6492,81.0,0.0,58.81,-82.7,14.00,3.36,35.9,100.0,108.6,31.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.6,
98.199,6412,81.0,0.0,68.60,365.4,14.00,3.15,34.2,100.0,109.4,37.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.7,
98.301,6645,81.0,0.0,72.67,-158.6,14.00,4.30,46.9,100.0,109.9,36.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.3,
98.401,6408,81.0,0.0,78.32,55.2,14.00,4.50,49.0,100.0,110.1,36.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.7,
98.499,6556,81.0,0.0,82.19,-82.7,14.00,3.87,42.9,100.0,110.9,36.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
98.599,6703,82.0,0.0,77.57,-530.9,14.00,4.88,52.8,100.0,110.2,36.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
98.701,6908,81.0,0.0,82.39,206.8,14.00,3.82,43.3,100.0,110.4,36.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
98.799,7086,82.0,0.0,81.22,151.7,14.00,4.27,51.0,100.0,110.5,35.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
98.902,7568,82.0,0.0,87.15,510.2,14.00,4.94,61.3,100.0,110.4,36.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,121.3,
98.999,7390,82.0,0.0,82.53,-324.1,14.00,5.60,68.2,100.0,110.9,35.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
99.099,7510,82.0,0.0,81.50,-179.3,14.00,4.81,59.2,100.0,110.9,35.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
99.199,7701,82.0,0.0,87.70,220.6,14.00,5.27,68.0,100.0,110.8,36.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.0,
99.299,8087,82.0,0.0,82.53,-193.1,14.00,6.13,81.0,100.0,110.7,36.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.1,
99.399,8240,82.0,0.0,75.77,-399.9,14.00,5.27,72.0,100.0,110.6,37.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
99.499,8677,82.0,0.0,76.05,303.4,14.00,4.45,63.9,100.0,109.9,38.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.4,
99.602,8951,82.0,0.0,74.39,-730.8,14.00,6.44,95.0,100.0,110.9,37.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,1,0,19.11,100.8,
99.699,9365,82.0,0.0,77.57,434.4,14.00,4.71,73.1,100.0,110.0,38.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,121.0,
99.801,9439,82.0,0.0,71.71,-406.8,14.00,5.39,84.0,100.0,110.3,38.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
99.902,9400,82.0,0.0,39.85,-255.1,14.00,3.37,52.8,100.0,107.6,33.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.7,
99.999,8199,82.0,0.0,16.89,-344.7,14.00,2.91,40.1,100.0,106.0,26.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.7,
100.100,7420,82.0,0.0,12.55,-55.2,14.10,1.79,22.3,100.0,105.3,22.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.7,
100.200,7116,82.0,0.0,11.10,27.6,14.10,1.79,21.3,100.0,105.1,16.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.7,
100.302,6878,82.0,0.0,10.14,96.5,14.00,1.79,20.5,100.0,105.0,15.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.7,
100.400,6633,82.0,0.0,8.00,-165.5,14.00,1.78,19.8,100.0,105.0,15.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.7,
100.501,6402,82.0,0.0,10.55,6.9,14.00,1.79,19.1,100.0,105.1,16.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.7,
100.600,6155,82.0,0.0,11.38,137.9,14.00,1.78,18.3,100.0,105.1,15.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.7,
100.700,5931,82.0,0.0,11.93,158.6,14.00,1.96,19.4,100.0,105.3,15.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.1,
100.800,5694,82.0,0.0,12.41,96.5,14.00,1.95,18.5,100.0,105.3,16.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.1,
100.900,5474,82.0,0.0,14.48,-89.6,14.00,1.93,17.7,100.0,105.4,21.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.1,
101.000,5436,82.0,0.0,33.72,489.5,14.00,3.01,27.1,100.0,106.5,24.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,121.2,
101.100,6654,82.0,0.0,52.74,427.5,14.00,2.99,32.6,100.0,108.2,30.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.9,
101.200,7879,82.0,0.0,59.23,-137.9,14.00,4.06,53.0,100.0,108.9,35.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
101.300,7210,82.0,0.0,64.95,-48.3,14.00,4.16,49.8,100.0,109.2,37.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.4,
101.401,7256,82.0,0.0,65.09,82.7,14.00,3.77,44.8,100.0,109.3,37.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.8,
101.500,7629,82.0,0.0,58.40,-448.2,14.00,4.53,57.1,100.0,109.4,37.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
101.600,7535,82.0,0.0,47.02,-13.8,14.00,2.61,32.8,100.0,107.8,32.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
101.700,7340,82.0,0.0,30.47,-124.1,14.00,2.36,29.2,100.0,107.1,28.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
101.800,6731,82.0,0.0,21.24,110.3,14.00,2.22,25.1,100.0,106.0,24.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
101.900,6062,82.0,0.0,18.27,124.1,14.00,1.96,19.9,100.0,105.7,22.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.0,
102.001,6148,82.0,0.0,15.31,-27.6,14.00,1.95,20.1,100.0,105.6,22.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.0,
102.101,5960,82.0,0.0,14.34,-27.6,14.00,1.93,19.3,100.0,105.4,21.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.0,
102.200,5701,82.0,0.0,28.06,365.4,14.00,3.50,33.1,100.0,106.0,23.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.7,
102.300,6162,82.0,0.0,73.36,737.7,14.00,3.34,33.9,100.0,109.5,36.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,122.3,
102.401,7189,82.0,0.0,77.15,255.1,14.00,4.87,59.1,100.0,110.2,36.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.2,
102.500,6796,82.0,0.0,53.50,-372.3,14.00,3.13,35.4,100.0,108.9,29.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,101.3,
102.599,6338,82.0,0.0,39.44,213.7,14.00,2.09,22.3,100.0,107.6,25.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.0,
102.701,6303,82.0,0.0,28.61,-144.8,14.10,2.66,28.0,100.0,106.8,26.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
102.802,5640,82.0,0.0,25.30,-13.8,14.00,3.17,30.3,100.0,106.3,24.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
102.900,5166,82.0,0.0,25.58,-27.6,14.00,2.97,25.6,100.0,106.2,26.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
103.000,5367,82.0,0.0,23.44,-27.6,14.00,2.94,26.3,100.0,106.3,24.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
103.099,5319,82.0,0.0,21.37,-82.7,14.00,2.85,25.4,100.0,106.0,24.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
103.199,5122,82.0,0.0,21.93,82.7,14.00,2.57,22.0,100.0,105.9,26.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
103.299,4977,82.0,0.0,20.82,6.9,14.00,2.28,18.9,100.0,106.0,24.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
103.399,4788,82.0,0.0,20.68,-20.7,14.00,2.19,17.4,100.0,106.0,22.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
103.499,4596,82.0,0.0,21.79,96.5,14.00,2.29,17.7,100.0,106.0,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
103.601,4438,82.0,0.0,21.10,82.7,14.00,2.06,15.3,100.0,106.0,20.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
103.699,4124,82.0,0.0,19.93,-199.9,14.00,2.23,15.7,100.0,105.9,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
103.799,3562,82.0,0.0,22.34,-34.5,14.00,2.03,12.4,100.0,106.0,23.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
103.899,3155,82.0,0.0,25.72,-55.2,14.00,2.04,11.1,100.0,106.2,23.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
103.999,2677,82.0,0.0,28.75,103.4,14.00,1.80,8.3,100.0,106.5,19.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
104.099,2556,82.0,0.0,32.27,131.0,14.00,1.80,7.6,100.0,106.7,19.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
104.199,2473,82.0,0.0,35.09,110.3,14.00,1.82,7.4,100.0,106.9,19.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
104.299,2490,82.0,0.0,37.65,124.1,14.00,1.85,7.4,100.0,107.2,18.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
104.399,2507,82.0,0.0,39.30,96.5,14.00,1.85,8.0,100.0,107.2,18.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
104.499,2526,82.0,0.0,41.09,137.9,14.00,1.85,7.9,100.0,107.5,18.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
104.599,2688,82.0,0.0,39.16,-137.9,13.90,1.85,8.4,100.0,107.5,17.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
104.699,2867,82.0,0.0,38.61,68.9,14.00,1.85,8.6,100.0,107.4,17.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
104.799,2907,82.0,0.0,40.40,144.8,14.00,1.84,9.1,100.0,107.2,17.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
104.899,2981,82.0,0.0,36.61,-89.6,14.00,1.84,9.0,100.0,107.3,18.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
104.999,3027,82.0,0.0,39.44,110.3,14.00,1.85,9.4,100.0,107.3,17.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
105.099,3050,82.0,0.0,36.75,-41.4,14.00,1.85,9.4,100.0,107.3,18.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
105.199,3086,82.0,0.0,38.47,41.4,14.00,1.87,9.7,100.0,107.3,18.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
105.299,3155,82.0,0.0,37.37,124.1,14.00,1.86,9.7,100.0,107.2,18.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
105.399,3182,82.0,0.0,35.09,-289.6,14.00,1.88,9.8,100.0,107.1,16.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
105.499,3183,82.0,0.0,38.20,124.1,14.00,1.88,10.1,100.0,107.2,18.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
105.599,3208,82.0,0.0,36.47,131.0,14.00,1.87,9.8,100.0,107.1,18.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
105.702,3190,82.0,0.0,34.96,-213.7,14.00,1.88,9.9,100.0,107.2,17.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
105.799,3129,82.0,0.0,37.37,103.4,14.00,1.88,10.0,100.0,107.2,18.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
105.899,3178,82.0,0.0,35.23,-34.5,14.00,1.87,9.7,100.0,107.2,18.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
105.999,3068,82.0,0.0,37.02,6.9,14.00,1.86,9.7,100.0,107.2,18.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
106.099,3087,82.0,0.0,36.47,124.1,14.00,1.85,9.4,100.0,107.2,18.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
106.199,2974,82.0,0.0,36.47,-96.5,14.00,1.84,9.3,100.0,107.2,18.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
106.299,2961,82.0,0.0,36.75,117.2,14.00,1.84,9.1,100.0,107.2,18.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
106.399,2949,82.0,0.0,37.23,-20.7,14.00,1.84,9.2,100.0,107.2,18.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
106.499,3067,82.0,0.0,37.02,151.7,14.00,1.84,9.2,100.0,107.2,18.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
106.599,3045,82.0,0.0,36.75,-96.5,14.00,1.86,9.6,100.0,107.2,18.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
106.699,3070,82.0,0.0,37.09,103.4,14.00,1.84,9.4,100.0,107.2,18.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
106.801,3146,82.0,0.0,34.82,-255.1,14.00,1.85,9.4,100.0,107.2,17.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
106.899,3036,83.0,0.0,37.78,117.2,14.00,1.86,9.6,100.0,107.3,18.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
106.999,3118,83.0,0.0,34.96,-144.8,14.00,1.85,9.4,100.0,107.3,18.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
107.099,3061,83.0,0.0,38.33,131.0,14.00,1.86,9.6,100.0,107.2,18.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
107.199,3015,83.0,0.0,35.92,41.4,13.90,1.84,9.2,100.0,107.2,17.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
107.299,3039,83.0,0.0,38.20,75.8,14.00,1.85,9.6,100.0,107.4,18.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
